"p_ID","Default_Names","Dead_Code","Total_Blocks"
72398822,2,0,37
72425806,3,0,10
72432104,0,0,46
72466068,0,1,324
72468886,11,2,409
72485686,16,1,497
72489618,6,0,122
72494312,2,1,77
72512944,6,0,109
72562682,2,0,67
72584528,2,0,29
72588874,1,0,2
72592016,0,0,5
72595366,0,0,81
72635300,9,3,132
72708104,1,0,14
72710420,0,0,63
72736300,1,0,8
72736356,0,0,2156
72770710,16,0,376
72776576,1,0,13
72782820,3,2,330
72783284,12,12,290
72798512,5,1,252
72801564,9,2,181
72815954,0,0,5
72837156,0,0,26
72868450,0,1,32
72878378,0,1,77
72901322,0,0,96
72912232,2,2,313
72963924,4,5,956
73018016,5,10,83
73054566,1,0,15
73082520,4,0,84
73101582,0,0,7
73104892,0,0,47
73144888,5,0,44
73146276,0,6,128
73157946,0,0,4
73159092,0,1,216
73168784,0,0,80
73216126,0,3,196
73234866,0,0,149
73248494,8,3,777
73272698,6,28,1892
73311518,1,0,3
73350938,0,0,18
73384426,1,0,124
73397446,0,0,61
73402794,0,0,83
73408928,4,0,45
73457122,1,1,16
73460890,5,0,697
73479252,7,1,193
73502828,3,0,41
73503702,3,0,43
73525272,0,0,8
73542292,0,0,3
73545316,0,33,4572
73593928,0,0,120
73606146,5,0,115
73622146,4,0,88
73629502,1,0,102
73631012,0,0,8
73640938,2,1,83
73676782,0,11,3107
73706090,20,0,1061
73712872,7,1,723
73713810,1,0,28
73722098,0,0,86
73726970,1,0,59
73753590,1,1,17
73767192,0,1,276
73768194,3,0,252
73771326,0,0,87
73785714,1,1,27
73798712,4,0,317
73831134,0,0,151
73832656,1,0,191
73837786,0,0,35
73857814,2,0,218
73861028,1,0,105
73881220,5,0,144
73881434,0,0,219
73886662,1,0,28
73926416,1,0,162
73954130,1,0,12
73967338,12,0,228
73984952,31,0,2093
73995118,2,1,59
74016924,10,3,1126
74049748,0,0,22
74059498,0,0,7
74060916,1,0,20
74061992,1,0,47
74083474,5,1,61
74088722,8,0,20
74090774,1,0,14
74095792,22,2,566
74098322,0,0,15
74119360,1,0,97
74152036,8,0,64
74156940,0,1,51
74163660,1,1,6
74166074,0,0,129
74169660,0,1,270
74175262,2,0,72
74187768,1,0,13
74201392,2,0,42
74202234,1,7,951
74204270,0,4,4946
74204598,1,56,22447
74212908,2,0,30
74239184,0,0,31
74256386,1,0,11
74257716,0,0,21
74273134,1,1,106
74287054,0,0,6
74296358,0,1,8
74305116,1,0,28
74308462,1,1,35
74312786,5,0,28
74333978,2,0,150
74334054,0,0,29
74349228,0,0,13
74350294,0,2,151
74351600,8,20,522
74377482,0,2,91
74402818,0,0,30
74415316,1,0,14
74420094,0,8,985
74435046,0,0,32
74441098,1,0,43
74494580,1,0,32
74511508,1,4,22
74563550,0,0,34
74563644,0,1,50
74577352,3,0,31
74580940,0,0,28
74581638,4,0,139
74587728,1,1,24
74593292,0,0,197
74606952,24,2,696
74611518,0,0,97
74628860,1,7,146
74638988,0,0,26
74640252,5,0,210
74646364,2,2,32
74653566,0,2,80
74672454,6,6,195
74681602,3,5,66
74746188,0,0,62
74779012,0,3,245
74785122,0,0,18
74788328,17,12,499
74811868,1,0,34
74828942,2,0,85
74835280,1,0,135
74846810,4,0,164
74861432,1,0,8
74931690,1,0,4
74932562,0,1,34
74936880,0,0,36
74940446,1,0,11
74942592,0,0,105
74949030,2,0,40
74975290,0,0,191
74987888,2,0,567
75008944,0,3,55
75009778,4,0,100
75018084,0,1,69
75034502,4,26,1518
75043920,0,0,31
75066304,1,0,24
75087314,0,0,29
75096354,1,23,2164
75108970,0,1,541
75144750,1,2,26
75165370,1,0,39
75180682,2,1,29
75182852,1,0,316
75223678,1,0,24
75249058,10,2,126
75255832,8,4,300
75289418,0,0,46
75294786,0,42,4459
75295598,0,0,15
75296456,0,0,6
75308870,3,0,120
75311322,0,0,62
75320890,1,1,14
75338642,0,2,83
75378990,2,0,14
75382804,1,0,11
75383798,0,1,428
75399562,6,0,129
75424098,2,0,27
75427466,0,1,135
75428364,1,0,18
75446872,3,0,46
75472028,1,0,34
75472526,1,0,10
75473190,0,0,12
75477622,1,1,8
75514266,0,1,176
75517390,0,0,184
75517444,3,0,71
75524288,0,0,17
75530994,85,2,2864
75537896,3,3,728
75539640,0,0,54
75543314,0,0,1275
75557068,1,3,5611
75576960,0,0,38
75637470,2,0,56
75700874,1,0,28
75702902,9,0,329
75725816,5,0,269
75739198,6,0,239
75813934,18,3,588
75830818,0,0,16
75856546,1,0,16
75871164,0,0,38
75885516,3,2,7
75912984,6,0,255
75947918,0,0,77
75959592,0,0,36
75983442,0,0,106
75999280,0,0,171
76052524,4,3,80
76074042,1,0,18
76076328,42,7,1098
76081340,6,6,446
76110898,0,1,64
76213290,1,2,54
76219244,0,0,36
76219914,1,0,15
76225738,5,0,94
76236234,0,4,4946
76247924,0,1,198
76261494,3,0,175
76272258,1,2,98
76284444,4,2,73
76284762,0,0,20
76289604,12,0,74
76311500,0,1,22
76338434,3,6,306
76358152,2,0,66
76370674,3,1,175
76386954,1,0,2
76402064,1,137,2474
76408784,0,0,312
76426184,0,2,84
76441260,0,1,363
76449678,1,23,2164
76457242,1,0,10
76482790,0,6,90
76488520,5,0,125
76488918,4,1,124
76493578,22,5,253
76499440,0,0,26
76511598,3,0,81
76521156,2,1,40
76539946,0,1,38
76540942,11,0,249
76544694,0,0,7
76548560,0,0,52
76556840,0,0,54
76565158,1,0,34
76586930,0,0,9
76587934,2,0,75
76589260,3,1,114
76628616,1,0,19
76731068,0,0,520
76734366,2,4,1554
76762120,4,2,33
76762126,5,1,92
76772012,0,0,13
76805110,8,6,147
76813178,26,0,430
76829002,0,0,32
76833266,0,0,7
76838584,1,0,2
76847088,0,0,7
76858640,1,0,29
76876062,1,2,67
76907566,0,1,7
76922676,1,0,41
76930538,2,2,300
76934024,1,2,41
76982646,5,1,112
76989594,10,0,87
77003396,13,19,2226
77006796,0,0,25
77007784,9,4,256
77019596,18,1,248
77023378,0,2,40
77045250,1,0,17
77075008,0,0,31
77075268,2,0,38
77076342,0,0,30
77109192,0,1,33
77113784,0,4,31
77145000,8,0,93
77165612,10,31,421
77169788,0,0,33
77185078,0,0,137
77200194,1,0,4
77207286,1,0,9
77225652,1,0,5
77287320,1,0,15
77309458,1,0,18
77319044,2,1,110
77321476,0,1,51
77345580,0,0,26
77350244,0,0,20
77367788,3,0,104
77382636,1,0,20
77382850,1,0,76
77390194,0,2,32
77400556,4,0,35
77406790,1,0,145
77434336,1,2,27
77442584,1,0,60
77453538,0,2,37
77453724,1,0,18
77463730,0,0,11
77479364,0,0,25
77496916,0,0,386
77555944,1,0,35
77560866,3,0,87
77564352,1,3,78
77570726,1,0,6
77573576,0,0,581
77622004,1,0,53
77629488,2,0,170
77641076,0,0,30
77677806,3,2,47
77701626,0,2,231
77746618,2,2,81
77748144,1,0,35
77751230,1,0,14
77758294,3,0,50
77764864,1,21,1318
77790546,1,0,8
77798704,1,0,8
77835972,0,0,110
77847672,0,0,44
77939058,2,0,20
77958026,1,1,11
77994434,1,95,2458
78012120,7,28,645
78051538,0,0,8
78074406,0,0,29
78096846,0,0,23
78111488,1,0,7
78134914,1,0,23
78146398,7,6,647
78147008,1,0,14
78148018,0,3,733
78149676,2,17,8444
78159116,1,0,40
78206276,2,2,55
78209690,1,1,5
78214116,2,38,2386
78214482,0,52,9422
78218610,0,79,4032
78235122,0,0,55
78239220,5,1,223
78246222,0,0,19
78249574,1,2,379
78255426,0,0,4
78264606,0,0,52
78268764,1,0,13
78289142,0,0,29
78296760,0,0,55
78297142,1,0,6
78307918,1,3,217
78315118,1,0,30
78327242,0,33,4451
78330872,1,4,91
78331958,1,0,11
78333956,11,0,359
78349006,0,0,34
78354978,3,4,88
78370150,6,3,96
78375802,2,0,25
78430660,1,0,9
78434870,0,0,3
78451410,0,1,73
78453120,0,54,7454
78482418,0,0,20
78535276,1,0,29
78555308,0,0,8
78558018,2,13,228
78577172,5,0,92
78579920,0,0,41
78582560,1,0,27
78592040,4,0,61
78598432,1,0,52
78600466,0,3,256
78690984,4,0,208
78694796,1,0,36
78695366,1,0,4
78704342,0,1,544
78704684,0,0,55
78704714,1,0,103
78708700,1,0,44
78710914,0,12,467
78724826,3,0,119
78727634,0,3,373
78729700,1,0,8
78733948,0,4,33
78758554,16,1,401
78761536,16,0,222
78781354,5,0,218
78797518,1,0,47
78798936,1,0,60
78806718,1,0,31
78813504,1,0,19
78822210,0,0,64
78828302,0,1,42
78844170,1,0,45
78845776,3,0,61
78846776,5,0,110
78848236,1,0,11
78848624,27,2,381
78863212,0,0,5
78877696,25,0,321
78886776,0,2,372
78891288,0,0,6
78892510,1,0,21
78895526,0,1,49
78897420,0,0,38
78930700,0,0,77
78959544,0,0,10
78967692,1,1,8
78979766,16,15,793
78983828,0,2,85
78990936,0,0,166
78991736,1,0,56
79004686,0,0,41
79069150,3,0,120
79109494,0,1,690
79115422,1,6,2497
79128816,1,0,16
79149214,4,3,201
79158218,0,0,240
79162248,1,1,7
79176174,1,0,25
79210406,0,0,68
79227440,1,0,18
79230054,1,0,196
79231148,0,0,37
79234322,0,0,832
79241512,0,0,23
79246118,36,1,6338
79256256,1,0,77
79275844,0,0,33
79295208,0,1,24
79323518,3,0,28
79332412,0,0,16
79358330,4,0,896
79373492,0,0,14
79377150,9,23,599
79408942,2,4,38
79415400,1,15,2082
79471908,0,0,7
79501054,0,0,11
79513250,0,0,6
79526832,3,0,23
79528360,8,0,435
79554984,1,2,515
79562928,8,0,49
79563048,0,0,12
79572988,0,0,11
79576710,1,0,8
79594748,1,0,2
79594974,1,0,2
79599850,0,0,6
79621524,1,0,39
79628418,31,0,444
79652562,41,15,1405
79671428,0,0,30
79693910,17,8,742
79722934,0,0,29
79738800,1,0,30
79743006,3,0,229
79777052,9,5,343
79787150,2,1,37
79787928,1,0,5
79794720,0,1,656
79801664,10,0,66
79809448,19,21,735
79842742,0,1,71
79859604,1,0,17
79860506,0,1,11
79866896,0,0,30
79866908,1,0,28
79938910,0,0,11
79956516,1,0,2
79997652,1,0,11
79998338,0,2,2399
80010700,1,1,131
80049464,12,0,642
80055772,0,0,8
80067962,2,0,32
80069930,3,0,52
80085108,2,0,40
80085808,0,2,2212
80094238,0,0,60
80097460,2,1,111
80116770,1,0,5
80119682,1,0,24
80123090,1,0,20
80126738,0,0,53
80131620,2,0,292
80138676,0,0,195
80143330,0,0,284
80157440,0,0,183
80161476,5,0,248
80166812,1,1,345
80198764,0,2,89
80200920,4,0,79
80201898,0,0,34
80204088,0,0,61
80204980,5,0,41
80206898,1,0,43
80206964,2,0,12
80207970,61,293,6641
80208124,0,0,12
80212800,1,1,181
80232174,0,0,15
80238332,1,3,88
80240364,0,0,19
80261662,0,1,101
80265210,10,1,264
80268246,2,1,34
80283858,0,0,13
80286048,1,0,11
80307762,0,0,172
80310026,0,0,4
80312994,1,0,19
80314500,0,0,12
80340608,0,0,157
80383040,0,1,122
80450306,0,0,209
80476698,0,0,36
80492080,2,0,25
80496168,1,1,37
80500408,1,16,566
80505774,2,1,21
80507256,3,0,235
80537118,0,0,72
80544984,2,0,33
80551726,1,0,211
80590688,1,0,1081
80598594,63,5,468
80609520,0,0,19
80641596,0,0,11
80680968,13,0,364
80681574,0,1,3381
80686962,1,1,18
80688290,0,0,66
80722892,0,0,162
80731014,0,0,25
80748618,0,0,27
80748662,1,0,13
80750998,0,0,61
80760590,0,2,93
80761272,1,0,120
80773850,0,0,466
80781414,1,3,5
80826278,0,0,8
80836706,1,0,3
80851610,1,14,185
80853658,0,1,11
80855198,0,0,6
80855816,0,0,9
80862756,0,0,5
80937648,0,1,40
80939704,1,1,12
80939978,3,0,45
80942322,0,0,3962
80945440,1,2,383
80945942,9,0,42
80997464,0,0,14
81004274,3,0,177
81004834,0,0,30
81009538,1,1,37
81040824,1,1,109
81072328,0,2,44
81208798,1,0,123
81219604,0,2,58
81225370,0,0,15
81225686,0,0,6
81244672,7,6,646
81250338,2,0,34
81250362,18,0,175
81261282,2,0,43
81264946,2,2,532
81266548,2,0,20
81278910,1,1,23
81285430,1,0,62
81285674,1,0,12
81288070,0,2,67
81309432,4,0,101
81322756,1,0,59
81324894,1,0,6
81332082,0,0,130
81351232,0,1,315
81358876,0,0,21
81366568,0,0,45
81383058,0,0,10
81385112,1,0,27
81390694,1,0,7
81404344,0,0,19
81424794,11,0,309
81448964,0,2,95
81450002,5,8,146
81462656,2,27,5401
81471940,1,1,29
81476322,0,0,18
81478728,1,2,72
81483818,0,2,35
81489634,5,4,77
81490372,0,0,48
81494118,0,0,44
81496776,0,1,10
81503542,0,0,6
81508622,0,1,76
81515948,1,1,9
81519852,0,0,23
81528926,10,23,442
81545666,6,0,163
81555258,3,0,41
81576676,5,1,13
81580136,7,0,451
81581400,1,0,225
81588806,0,14,837
81599174,1,5,477
81602722,0,0,82
81620530,1,1,1
81622700,1,0,18
81624084,0,0,26
81626292,5,0,79
81627480,1,9,37
81631390,3,1,36
81648742,10,0,270
81661238,1,8,1342
81669748,0,0,25
81670062,0,0,36
81670838,0,0,24
81672740,2,5,91
81685146,4,1,133
81688000,0,0,7
81707676,0,0,39
81712406,0,0,2
81712986,0,1,41
81775406,0,0,450
81780464,10,2,350
81783094,0,2,15
81790444,1,1,9
81799218,1,0,7
81803176,0,0,37
81835438,0,0,62
81837550,0,1,86
81842846,0,1,68
81877838,1,0,10
81878146,1,0,15
81888872,1,0,14
81897090,0,0,23
81903218,0,1,23
81912238,1,0,15
81912508,0,0,15
81927650,5,20,376
81934490,0,0,14
81958616,0,6,224
81997772,0,0,72
81999478,2,0,383
82015014,1,1,42
82031798,2,0,15
82034416,0,0,6
82054952,0,0,58
82059844,0,2,81
82066866,1,0,19
82092708,1,0,16
82117314,2,0,50
82121628,0,0,55
82131844,2,0,38
82138730,1,0,2
82151330,0,3,57
82152410,0,1,49
82171570,0,0,11
82187720,0,0,7
82209476,0,0,153
82226794,1,0,94
82241588,0,0,33
82263470,1,1,151
82268510,11,2,799
82294608,12,4,153
82314834,0,0,33
82326550,2,10,369
82328258,1,0,23
82349292,24,0,125
82351170,0,51,298
82352676,0,1,34
82371172,4,1,523
82371696,1,0,21
82375964,1,0,108
82410842,1,0,12
82419888,1,0,35
82423940,1,1,38
82443450,0,0,10
82464238,1,1,27
82465810,0,0,4
82469200,2,1,28
82470262,1,0,316
82475134,1,0,11
82489438,0,0,107
82492814,0,0,209
82504684,1,1,1
82509320,1,0,5
82510486,0,0,406
82534042,0,0,25
82542576,6,9,203
82542764,0,0,87
82552982,16,0,531
82571690,0,0,97
82592450,0,1,3421
82597128,0,0,61
82622270,0,1,627
82623284,0,0,156
82642564,0,0,17
82647774,0,0,51
82650206,2,1,13
82665052,0,0,33
82670366,0,7,3363
82676102,1,0,14
82682010,1,1,26
82687622,0,0,7
82711356,1,1,40
82722824,0,1,70
82730468,0,0,33
82738718,1,0,17
82744724,3,0,18
82761026,0,0,226
82772668,0,2,388
82799546,0,1,65
82801898,0,0,294
82804658,1,2,20
82828214,1,1,181
82831160,0,0,464
82832020,5,0,80
82840496,1,0,72
82858908,1,0,11
82868652,1,0,38
82894440,0,1,3
82905384,1,0,10
82919580,1,0,22
82931902,2,1,91
82944404,2,5,48
82963664,0,0,2
82963968,0,0,7
82970334,0,1,16
82985156,0,0,3
82988628,0,0,40
82991516,1,0,20
82992112,0,0,24
82993346,1,17,31
83032324,8,0,106
83058916,3,0,77
83068490,2,0,15
83071586,0,0,37
83079602,0,1,91
83079826,4,0,59
83086436,3,1,342
83099862,9,2,436
83100870,0,0,172
83104330,0,0,103
83107536,4,0,36
83117676,0,0,42
83121942,2,0,60
83127758,2,0,75
83141946,7,0,173
83142590,1,0,16
83143386,0,0,18
83146658,0,0,104
83167430,0,1,60
83169456,0,0,7
83171706,2,0,44
83200724,0,0,28
83208104,0,0,8
83234388,0,0,29
83245514,0,2,15
83250416,2,2,124
83295006,0,0,20
83305828,1,0,189
83317024,0,0,5
83329982,1,0,3
83332326,0,2,215
83332954,0,0,86
83336638,0,1,5
83336924,0,0,25
83353606,0,0,4
83368276,14,0,411
83410274,1,1,27
83413506,0,0,35
83429732,0,0,13
83433108,2,0,49
83439384,8,1,583
83454288,0,0,31
83489608,1,0,89
83498918,1,0,12
83514488,1,0,53
83525092,1,0,6
83534656,2,1,168
83541468,3,1,409
83553396,12,2,127
83557590,0,0,1296
83578312,0,0,20
83611328,1,1,7
83629326,4,3,51
83651900,1,0,4
83654760,0,1,32
83662788,0,1,10
83688346,7,0,242
83690494,71,4,1873
83707924,0,0,29
83726378,1,1,25
83735448,0,2,133
83745348,2,1,86
83770252,0,0,5
83782518,20,15,181
83785304,0,0,648
83787486,0,0,17
83792642,0,0,4
83817826,0,0,3
83833746,1,3,15
83839662,1,0,10
83857946,1,1,48
83863034,2,0,14
83872152,2,0,22
83882516,0,0,19
83900634,0,0,94
83903014,0,3,226
83908700,2,0,15
83918980,0,0,16
83947226,2,0,34
83956328,2,0,17
83959792,5,0,104
83960060,1,0,78
83995026,1,0,731
84002526,7,1,316
84004564,0,1,121
84007604,0,1,65
84045632,1,1,16
84063494,3,0,269
84073824,0,0,37
84094412,0,0,241
84102506,5,1,103
84108396,0,0,39
84114090,0,0,30
84115854,1,1,13
84122010,0,0,104
84142450,2,0,88
84165528,0,1,37
84174956,1,0,18
84195504,1,1,21
84202870,1,0,127
84212372,1,0,22
84224126,0,1,46
84226488,0,0,32
84240986,0,0,3
84249172,0,0,5
84256362,30,7,1117
84256832,1,0,15
84263576,8,0,162
84277326,1,0,29
84302994,2,1,660
84323018,0,0,16
84333934,2,0,35
84344128,4,0,20
84372148,0,1,28
84379746,0,0,46
84381756,3,5,153
84387500,1,1,66
84408362,2,1,50
84420836,0,1,483
84475270,0,0,144
84477002,1,0,60
84483344,0,0,10
84499342,2,0,16
84516768,0,4,23
84540006,4,0,202
84544498,3,0,51
84550206,2,0,36
84567138,0,0,58
84569702,1,1,44
84574392,29,0,671
84581626,0,0,37
84587548,1,1,110
84589612,24,1,1978
84590114,11,0,227
84593294,1,0,4
84596054,0,2,43
84596852,2,0,30
84599700,0,0,13
84600964,0,2,58
84603690,0,10,144
84610332,1,0,33
84618516,1,0,8
84619560,0,0,128
84631524,0,0,36
84644112,0,0,60
84658400,2,0,6
84662638,0,0,76
84673278,0,0,2
84686182,0,0,30
84698820,1,0,36
84724656,2,0,71
84727684,2,0,139
84728854,9,0,159
84742994,0,0,3
84744752,24,6,1725
84747056,0,1,13
84751324,43,6,412
84758894,0,0,78
84761896,0,0,19
84800628,0,0,67
84810830,0,0,192
84818348,0,0,26
84830140,2,0,328
84837714,6,2,246
84840504,1,4,49
84845804,0,0,46
84877092,0,2,245
84890940,2,2,163
84917162,1,2,56
84939364,1,1,14
84956254,0,0,99
84956652,2,0,118
84958292,3,0,40
84979888,3,0,58
84980540,1,0,14
84986850,1,1,12
84987078,1,1,8
84987494,0,1,210
84987520,0,0,18
84992296,1,0,15
85009324,2,0,247
85015426,2,0,147
85016750,1,0,12
85020820,1,2,183
85028336,4,5,35
85029794,0,0,4
85043290,4,0,191
85058450,0,0,41
85060354,0,0,44
85070686,2,0,38
85071010,4,0,108
85084710,0,2,25
85088204,2,0,57
85103584,0,0,35
85112466,0,5,161
85162162,0,3,71
85187810,0,0,79
85192622,6,0,68
85201222,0,3,118
85208820,0,0,58
85209096,0,0,178
85228958,0,0,30
85229190,0,0,12
85238642,19,1,215
85249068,8,0,96
85249138,0,0,5
85249464,0,0,25
85250362,0,30,290
85256186,4,2,123
85258594,1,0,393
85262916,1,0,12
85264350,0,0,10
85268756,1,0,49
85271650,3,11,406
85272524,1,0,44
85289954,0,0,35
85293652,1,7,65
85322884,13,6,81
85322940,12,0,192
85324366,12,0,48
85324376,14,1,74
85327210,0,0,11
85329722,0,0,9
85330988,0,0,3
85333848,0,0,101
85335062,0,0,88
85350988,0,0,92
85376166,1,0,17
85381230,0,0,36
85394064,14,0,73
85429486,8,0,32
85435476,0,2,213
85452906,0,0,19
85456724,0,0,104
85470988,1,0,55
85472662,1,0,6
85486002,121,0,1036
85495328,1,0,35
85497862,1,2,15
85500120,2,0,22
85501608,0,2,20
85504796,0,0,23
85508304,0,0,16
85510638,2,0,26
85510846,0,0,24
85537222,2,0,23
85539074,4,0,32
85542212,0,0,3
85565618,1,0,178
85570236,2,0,31
85578354,0,1,36
85581464,0,4,46
85590014,2,0,99
85600370,0,0,21
85615754,0,0,228
85629582,0,0,17
85655424,0,0,15
85656302,1,0,16
85675592,4,0,97
85689162,2,0,52
85689528,0,0,33
85710362,3,0,52
85719640,5,5,41
85725440,1,1,69
85727014,0,0,10
85765622,0,6,67
85772344,3,0,33
85783642,1,1,68
85790314,3,0,26
85802890,1,0,15
85811856,1,0,12
85812088,1,0,14
85818124,1,0,18
85818150,1,0,18
85818222,1,0,14
85818226,1,1,13
85819046,10,0,28
85822928,1,0,73
85835060,1,1,27
85835440,1,0,26
85837234,7,1,116
85838456,2,1,83
85842210,26,1,317
85845416,1,9,46
85861396,0,0,12
85878818,0,0,23
85880450,0,0,12
85891158,0,0,47
85897010,4,0,51
85925138,1,0,16
85939610,0,0,5
85939890,0,0,83
85940662,2,0,40
85952564,0,2,16
85957972,0,0,246
85967042,1,0,32
85967382,0,0,24
85986200,1,0,26
85993522,1,0,31
85998298,1,3,45
86020848,0,0,18
86026242,4,0,229
86029482,0,2,14
86033922,1,0,14
86036072,0,0,2
86037126,0,0,6
86039266,1,0,16
86039574,0,1,30
86058530,0,2,466
86079126,0,0,4
86083702,5,2,167
86083918,0,1,50
86090466,2,0,9
86108942,2,0,284
86115008,3,0,82
86115358,1,4,111
86115636,0,0,15
86119344,1,0,9
86123920,0,0,41
86144532,2,0,328
86167594,0,0,25
86170522,1,0,3
86174108,0,0,6
86174440,0,2,1247
86180676,0,1,246
86181125,0,0,7
86183336,0,0,4
86191710,1,0,3
86198217,1,0,31
86199259,0,1,35
86201694,0,0,45
86208319,0,0,8
86212769,0,0,39
86224037,0,0,45
86226286,0,0,28
86231959,14,0,75
86244215,0,0,567
86249068,0,0,41
86250143,0,0,4
86258527,10,0,230
86268367,0,0,42
86276124,1,0,40
86280127,1,0,26
86292678,1,0,43
86300140,1,0,2
86302586,0,0,12
86304442,0,0,7
86305502,1,0,7
86305639,0,1,24
86307583,0,0,7
86308098,0,1,143
86308599,2,1,22
86309404,0,0,45
86315049,0,1,30
86316072,2,0,37
86323015,0,0,2
86325917,15,1,179
86331357,0,0,52
86342295,0,0,146
86349933,0,0,35
86350304,0,0,8
86367253,0,1,50
86370873,3,1,199
86371426,0,1,4275
86385061,0,0,506
86385140,1,0,22
86394819,0,0,35
86394931,0,0,751
86397346,0,0,313
86397535,1,3,57
86408188,0,0,17
86419580,0,0,72
86424324,2,1,26
86434218,0,0,3
86438352,7,0,101
86439728,1,0,35
86442476,2,0,47
86448053,1,0,2
86458556,44,86,1262
86466873,5,3,63
86471607,0,0,55
86471612,3,0,46
86471681,12,11,77
86471776,0,0,49
86471884,0,0,43
86471903,0,0,50
86471998,0,4,20
86472021,0,0,60
86473634,0,0,20
86477715,0,0,49
86478346,0,0,27
86481604,4,4,218
86483161,1,0,12
86493143,0,0,49
86495042,0,0,28
86500486,0,0,156
86501302,1,0,11
86503284,0,0,108
86506203,0,0,6
86510284,0,0,10
86513820,0,2,36
86521730,1,0,3
86528386,0,0,111
86531565,1,1,106
86535068,0,1,6
86536178,0,0,20
86536347,0,0,28
86543799,0,0,1439
86544787,11,3,318
86545167,5,24,4795
86565359,6,13,331
86567209,0,0,39
86569965,2,0,99
86574107,1,0,51
86574704,0,0,17
86577036,0,0,11
86585207,0,0,10
86587889,0,1,557
86588011,1,0,329
86588775,1,2,32
86593244,3,0,377
86599315,0,0,20
86600045,2,1,113
86601193,0,0,42
86604313,0,0,33
86609336,0,0,282
86611329,0,0,59
86612299,1,0,16
86618508,1,1,1
86619760,1,0,44
86627006,1,1,3
86636300,1,0,2
86639411,0,0,48
86644921,9,0,393
86660351,0,0,57
86668814,1,0,18
86671949,0,18,2131
86676263,0,1,97
86680836,1,3,33
86683824,0,0,5
86686784,0,0,208
86688448,1,1,5
86688544,0,0,4
86690152,0,0,20
86691020,0,2,42
86691726,3,0,319
86696012,2,2,24
86696567,0,1,77
86698937,1,2,27
86707146,0,0,25
86709002,1,0,43
86710099,0,0,34
86715690,1,0,262
86722447,1,0,38
86722506,0,9,979
86723953,0,0,20
86727693,0,1,44
86728033,0,0,113
86738339,0,0,1032
86746526,0,0,193
86746528,3,0,63
86746555,0,0,61
86746565,0,0,203
86746609,1,0,61
86746656,0,0,61
86746795,0,1,61
86746861,0,0,67
86747175,3,1,17
86747301,8,2,67
86750225,0,0,156
86750276,0,0,145
86750302,0,0,319
86750357,0,2,122
86750361,0,1,258
86750396,0,0,88
86750520,7,8,518
86750523,0,0,303
86750684,0,0,79
86750699,0,0,86
86754273,0,0,99
86754275,0,0,614
86754293,0,0,119
86754303,0,0,152
86754317,0,4,155
86754326,0,0,130
86754501,0,0,39
86754667,0,0,10
86755610,0,1,94
86758920,1,0,5
86760150,1,1,153
86761005,1,0,14
86765386,0,0,20
86766464,4,0,190
86766559,18,3,651
86770001,0,0,78
86772904,1,0,10
86772939,0,0,8
86776229,0,1,10
86792565,4,4,97
86810510,12,0,24
86815281,0,0,13
86816535,0,0,53
86826259,1,7,18
86828589,1,0,5
86828687,0,0,19
86828795,1,0,28
86837217,1,0,39
86851752,0,0,22
86852788,1,0,9
86856418,0,0,121
86861918,0,0,10
86864358,0,0,2
86872289,1,0,13
86872352,0,8,2305
86873305,0,17,429
86874366,5,0,91
86882474,0,0,6
86884016,1,0,13
86886483,0,0,72
86887359,1,0,13
86889158,5,0,94
86898287,6,3,149
86899577,0,0,24
86901243,3,0,53
86907177,1,42,18844
86910987,0,0,13
86911381,0,0,118
86911902,2,0,79
86912347,3,0,98
86915276,22,31,3110
86918051,0,0,53
86928666,1,1,125
86928870,5,1,184
86932210,0,1,79
86934428,0,2,18
86936925,0,0,322
86941617,0,0,16
86942274,2,0,54
86942829,0,0,9
86943461,0,5,129
86955610,1,1,854
86965504,1,0,3
86968388,0,0,22
86969887,0,0,5
86974492,1,1,23
86979845,0,3,296
86984378,3,0,43
86987471,4,0,86
86993683,1,0,81
86994476,3,0,61
86998085,1,0,17
87000421,2,0,81
87001363,2,0,84
87002615,1,1,18
87003053,0,0,19
87008153,1,0,117
87008356,8,0,38
87011036,2,1,71
87013323,0,1,29
87013609,3,1,270
87013712,1,0,133
87018129,0,0,4
87020322,1,2,54
87022792,1,0,10
87027865,0,0,110
87031126,10,6,239
87035855,1,44,18840
87044728,0,0,71
87050214,0,0,19
87050713,1,0,25
87051051,3,0,223
87063732,1,3,7
87065101,1,0,10
87068770,1,1,7
87070993,0,0,9
87074045,0,0,4
87082142,1,0,74
87085884,6,0,86
87086980,0,0,227
87089594,0,0,5
87092437,1,0,6
87095232,0,0,59
87101605,0,1,41
87105723,7,4,110
87106874,3,1,42
87107280,0,0,28
87107647,0,0,39
87108096,0,0,2
87108221,1,0,163
87118263,0,0,16
87122125,2,1,52
87123215,0,0,46
87124284,0,0,32
87124964,0,0,140
87125264,0,2,53
87129680,1,0,14
87130234,0,6,60
87132748,1,1,50
87134823,1,0,28
87137700,0,0,6
87139214,0,0,25
87140777,0,0,45
87143169,3,0,62
